,0,1,class_label,target_label
10041,0.49,0.51,1,OUT
10042,0.99,0.01,0,OUT
10043,0.9,0.1,0,OUT
10044,0.07,0.93,1,OUT
10045,0.98,0.02,0,OUT
10046,0.65,0.35,0,OUT
10047,0.68,0.32,0,OUT
10048,0.89,0.11,0,OUT
10049,0.72,0.28,0,OUT
10050,0.99,0.01,0,OUT
10051,0.21,0.79,1,OUT
10052,0.57,0.43,0,OUT
10053,0.96,0.04,0,OUT
10054,0.86,0.14,0,OUT
10055,0.86,0.14,0,OUT
10056,0.91,0.09,0,OUT
10057,1.0,0.0,0,OUT
10058,0.58,0.42,0,OUT
10059,0.78,0.22,0,OUT
10060,0.89,0.11,0,OUT
10061,0.97,0.03,0,OUT
10062,0.99,0.01,0,OUT
10063,0.99,0.01,0,OUT
10064,0.13,0.87,1,OUT
10065,1.0,0.0,0,OUT
10066,0.1,0.9,1,OUT
10067,0.13,0.87,1,OUT
10068,0.39,0.61,1,OUT
10069,0.89,0.11,0,OUT
10070,0.96,0.04,0,OUT
10071,0.93,0.07,0,OUT
10072,1.0,0.0,0,OUT
10073,0.9,0.1,0,OUT
10074,0.55,0.45,0,OUT
10075,1.0,0.0,0,OUT
10076,0.94,0.06,0,OUT
10077,0.98,0.02,0,OUT
10078,0.98,0.02,0,OUT
10079,0.9,0.1,0,OUT
10080,0.93,0.07,0,OUT
10081,0.97,0.03,0,OUT
10082,1.0,0.0,0,OUT
10083,0.92,0.08,0,OUT
10084,1.0,0.0,0,OUT
10085,0.47,0.53,1,OUT
10086,0.8,0.2,0,OUT
10087,0.22,0.78,1,OUT
10088,1.0,0.0,0,OUT
10089,1.0,0.0,0,OUT
10090,0.95,0.05,0,OUT
10091,0.0,1.0,1,OUT
10092,0.95,0.05,0,OUT
10093,0.84,0.16,0,OUT
10094,0.52,0.48,0,OUT
10095,0.49,0.51,1,OUT
10096,1.0,0.0,0,OUT
10097,0.93,0.07,0,OUT
10098,0.66,0.34,0,OUT
10099,0.99,0.01,0,OUT
10100,0.86,0.14,0,OUT
10101,0.96,0.04,0,OUT
10102,0.99,0.01,0,OUT
10103,0.98,0.02,0,OUT
10104,0.95,0.05,0,OUT
10105,1.0,0.0,0,OUT
10106,0.9,0.1,0,OUT
10107,0.86,0.14,0,OUT
10108,0.27,0.73,1,OUT
10109,1.0,0.0,0,OUT
10110,1.0,0.0,0,OUT
10111,0.23,0.77,1,OUT
10112,0.4,0.6,1,OUT
10113,0.06,0.94,1,OUT
10114,1.0,0.0,0,OUT
10115,0.95,0.05,0,OUT
10116,0.05,0.95,1,OUT
10117,1.0,0.0,0,OUT
10118,0.37,0.63,1,OUT
10119,0.86,0.14,0,OUT
10120,1.0,0.0,0,OUT
10121,0.93,0.07,0,OUT
10122,0.65,0.35,0,OUT
10123,0.96,0.04,0,OUT
10124,0.22,0.78,1,OUT
10125,0.95,0.05,0,OUT
10126,0.99,0.01,0,OUT
10127,0.98,0.02,0,OUT
10128,0.92,0.08,0,OUT
10129,0.7,0.3,0,OUT
10130,0.96,0.04,0,OUT
10131,0.97,0.03,0,OUT
10132,0.52,0.48,0,OUT
10133,0.85,0.15,0,OUT
10134,0.29,0.71,1,OUT
10135,0.31,0.69,1,OUT
10136,0.9,0.1,0,OUT
10137,0.7,0.3,0,OUT
10138,0.9,0.1,0,OUT
10139,0.9,0.1,0,OUT
10140,1.0,0.0,0,OUT
10141,0.48,0.52,1,OUT
10142,0.98,0.02,0,OUT
10143,1.0,0.0,0,OUT
10144,1.0,0.0,0,OUT
10145,0.99,0.01,0,OUT
10146,0.99,0.01,0,OUT
10147,0.97,0.03,0,OUT
10148,0.93,0.07,0,OUT
10149,0.5,0.5,0,OUT
10150,0.43,0.57,1,OUT
10151,0.95,0.05,0,OUT
10152,0.78,0.22,0,OUT
10153,1.0,0.0,0,OUT
10154,0.72,0.28,0,OUT
10155,0.12,0.88,1,OUT
10156,0.89,0.11,0,OUT
10157,0.16,0.84,1,OUT
10158,0.97,0.03,0,OUT
10159,0.94,0.06,0,OUT
10160,0.87,0.13,0,OUT
10161,0.93,0.07,0,OUT
10162,0.7,0.3,0,OUT
10163,1.0,0.0,0,OUT
10164,0.94,0.06,0,OUT
10165,0.14,0.86,1,OUT
10166,0.05,0.95,1,OUT
10167,1.0,0.0,0,OUT
10168,0.45,0.55,1,OUT
10169,1.0,0.0,0,OUT
10170,0.97,0.03,0,OUT
10171,0.91,0.09,0,OUT
10172,0.91,0.09,0,OUT
10173,0.09,0.91,1,OUT
10174,0.04,0.96,1,OUT
10175,1.0,0.0,0,OUT
10176,0.09,0.91,1,OUT
10177,1.0,0.0,0,OUT
10178,0.94,0.06,0,OUT
10179,1.0,0.0,0,OUT
10180,1.0,0.0,0,OUT
10181,1.0,0.0,0,OUT
10182,1.0,0.0,0,OUT
10183,0.04,0.96,1,OUT
10184,0.97,0.03,0,OUT
10185,0.4,0.6,1,OUT
10186,0.74,0.26,0,OUT
10187,0.97,0.03,0,OUT
10188,0.51,0.49,0,OUT
10189,1.0,0.0,0,OUT
10190,1.0,0.0,0,OUT
10191,0.92,0.08,0,OUT
10192,0.94,0.06,0,OUT
10193,0.64,0.36,0,OUT
10194,0.88,0.12,0,OUT
10195,0.98,0.02,0,OUT
10196,1.0,0.0,0,OUT
10197,1.0,0.0,0,OUT
10198,0.25,0.75,1,OUT
10199,0.02,0.98,1,OUT
10200,0.88,0.12,0,OUT
10201,0.78,0.22,0,OUT
10202,0.99,0.01,0,OUT
10203,0.88,0.12,0,OUT
10204,0.94,0.06,0,OUT
10205,0.08,0.92,1,OUT
10206,1.0,0.0,0,OUT
10207,0.11,0.89,1,OUT
10208,1.0,0.0,0,OUT
10209,0.98,0.02,0,OUT
10210,1.0,0.0,0,OUT
10211,0.38,0.62,1,OUT
10212,0.65,0.35,0,OUT
10213,0.94,0.06,0,OUT
10214,0.9,0.1,0,OUT
10215,0.84,0.16,0,OUT
10216,0.56,0.44,0,OUT
10217,0.95,0.05,0,OUT
10218,0.99,0.01,0,OUT
10219,0.99,0.01,0,OUT
10220,0.9,0.1,0,OUT
10221,1.0,0.0,0,OUT
10222,0.07,0.93,1,OUT
10223,0.3,0.7,1,OUT
10224,0.87,0.13,0,OUT
10225,0.99,0.01,0,OUT
10226,1.0,0.0,0,OUT
10227,0.99,0.01,0,OUT
10228,0.5,0.5,0,OUT
10229,0.98,0.02,0,OUT
10230,0.41,0.59,1,OUT
10231,0.72,0.28,0,OUT
10232,0.8,0.2,0,OUT
10233,1.0,0.0,0,OUT
10234,0.1,0.9,1,OUT
10235,0.9,0.1,0,OUT
10236,0.65,0.35,0,OUT
10237,1.0,0.0,0,OUT
10238,0.97,0.03,0,OUT
10239,0.85,0.15,0,OUT
10240,0.18,0.82,1,OUT
10241,0.99,0.01,0,OUT
10242,0.08,0.92,1,OUT
10243,1.0,0.0,0,OUT
10244,0.24,0.76,1,OUT
10245,1.0,0.0,0,OUT
10246,0.92,0.08,0,OUT
10247,1.0,0.0,0,OUT
10248,0.71,0.29,0,OUT
10249,0.97,0.03,0,OUT
10250,0.95,0.05,0,OUT
10251,0.94,0.06,0,OUT
10252,0.99,0.01,0,OUT
10253,0.96,0.04,0,OUT
10254,0.2,0.8,1,OUT
10255,0.89,0.11,0,OUT
10256,0.12,0.88,1,OUT
10257,0.94,0.06,0,OUT
10258,0.96,0.04,0,OUT
10259,0.97,0.03,0,OUT
10260,0.87,0.13,0,OUT
10261,0.16,0.84,1,OUT
10262,0.88,0.12,0,OUT
10263,0.85,0.15,0,OUT
10264,0.73,0.27,0,OUT
10265,0.48,0.52,1,OUT
10266,0.98,0.02,0,OUT
10267,0.35,0.65,1,OUT
10268,0.25,0.75,1,OUT
10269,0.93,0.07,0,OUT
10270,0.85,0.15,0,OUT
10271,1.0,0.0,0,OUT
10272,1.0,0.0,0,OUT
10273,0.24,0.76,1,OUT
10274,0.96,0.04,0,OUT
10275,0.86,0.14,0,OUT
10276,0.92,0.08,0,OUT
10277,1.0,0.0,0,OUT
10278,0.41,0.59,1,OUT
10279,0.94,0.06,0,OUT
10280,0.2,0.8,1,OUT
10281,0.96,0.04,0,OUT
10282,0.97,0.03,0,OUT
10283,0.38,0.62,1,OUT
10284,0.6,0.4,0,OUT
10285,1.0,0.0,0,OUT
10286,0.99,0.01,0,OUT
10287,0.99,0.01,0,OUT
10288,0.99,0.01,0,OUT
10289,0.96,0.04,0,OUT
10290,0.98,0.02,0,OUT
10291,0.03,0.97,1,OUT
10292,1.0,0.0,0,OUT
10293,0.56,0.44,0,OUT
10294,0.98,0.02,0,OUT
10295,0.89,0.11,0,OUT
10296,0.54,0.46,0,OUT
10297,0.8,0.2,0,OUT
10298,0.98,0.02,0,OUT
10299,0.99,0.01,0,OUT
10300,1.0,0.0,0,OUT
10301,0.67,0.33,0,OUT
10302,0.19,0.81,1,OUT
10303,0.87,0.13,0,OUT
10304,0.96,0.04,0,OUT
10305,0.8,0.2,0,OUT
10306,0.79,0.21,0,OUT
10307,1.0,0.0,0,OUT
10308,0.99,0.01,0,OUT
10309,0.96,0.04,0,OUT
10310,0.67,0.33,0,OUT
10311,0.99,0.01,0,OUT
10312,1.0,0.0,0,OUT
10313,1.0,0.0,0,OUT
10314,0.95,0.05,0,OUT
10315,0.8,0.2,0,OUT
10316,0.83,0.17,0,OUT
10317,0.96,0.04,0,OUT
10318,0.78,0.22,0,OUT
10319,1.0,0.0,0,OUT
10320,0.21,0.79,1,OUT
10321,1.0,0.0,0,OUT
10322,0.69,0.31,0,OUT
10323,0.96,0.04,0,OUT
10324,1.0,0.0,0,OUT
10325,0.99,0.01,0,OUT
10326,1.0,0.0,0,OUT
10327,1.0,0.0,0,OUT
10328,0.63,0.37,0,OUT
10329,0.69,0.31,0,OUT
10330,0.99,0.01,0,OUT
10331,0.91,0.09,0,OUT
10332,0.02,0.98,1,OUT
10333,0.85,0.15,0,OUT
10334,1.0,0.0,0,OUT
10335,0.32,0.68,1,OUT
10336,1.0,0.0,0,OUT
10337,0.9,0.1,0,OUT
10338,1.0,0.0,0,OUT
10339,0.82,0.18,0,OUT
10340,0.47,0.53,1,OUT
10341,1.0,0.0,0,OUT
10342,0.97,0.03,0,OUT
10343,0.95,0.05,0,OUT
10344,0.87,0.13,0,OUT
10345,0.12,0.88,1,OUT
10346,0.66,0.34,0,OUT
10347,0.43,0.57,1,OUT
10348,0.99,0.01,0,OUT
10349,1.0,0.0,0,OUT
10350,1.0,0.0,0,OUT
10351,1.0,0.0,0,OUT
10352,0.98,0.02,0,OUT
10353,0.49,0.51,1,OUT
10354,0.93,0.07,0,OUT
10355,0.8,0.2,0,OUT
10356,0.18,0.82,1,OUT
10357,0.6,0.4,0,OUT
10358,0.82,0.18,0,OUT
10359,0.12,0.88,1,OUT
10360,1.0,0.0,0,OUT
10361,0.15,0.85,1,OUT
10362,0.74,0.26,0,OUT
10363,0.93,0.07,0,OUT
10364,0.24,0.76,1,OUT
10365,0.43,0.57,1,OUT
10366,0.9,0.1,0,OUT
10367,0.21,0.79,1,OUT
10368,0.99,0.01,0,OUT
10369,0.96,0.04,0,OUT
10370,1.0,0.0,0,OUT
10371,0.96,0.04,0,OUT
10372,0.61,0.39,0,OUT
10373,0.05,0.95,1,OUT
10374,0.97,0.03,0,OUT
10375,0.66,0.34,0,OUT
10376,0.62,0.38,0,OUT
10377,0.98,0.02,0,OUT
10378,0.59,0.41,0,OUT
10379,0.42,0.58,1,OUT
10380,0.98,0.02,0,OUT
10381,1.0,0.0,0,OUT
10382,0.83,0.17,0,OUT
10383,0.6,0.4,0,OUT
10384,0.96,0.04,0,OUT
10385,0.98,0.02,0,OUT
10386,0.96,0.04,0,OUT
10387,1.0,0.0,0,OUT
10388,1.0,0.0,0,OUT
10389,1.0,0.0,0,OUT
10390,0.95,0.05,0,OUT
10391,1.0,0.0,0,OUT
10392,0.87,0.13,0,OUT
10393,0.86,0.14,0,OUT
10394,0.69,0.31,0,OUT
10395,0.99,0.01,0,OUT
10396,0.03,0.97,1,OUT
10397,1.0,0.0,0,OUT
10398,0.34,0.66,1,OUT
10399,1.0,0.0,0,OUT
10400,0.89,0.11,0,OUT
10401,0.12,0.88,1,OUT
10402,1.0,0.0,0,OUT
10403,0.97,0.03,0,OUT
10404,1.0,0.0,0,OUT
10405,0.99,0.01,0,OUT
10406,0.96,0.04,0,OUT
10407,1.0,0.0,0,OUT
10408,1.0,0.0,0,OUT
10409,0.69,0.31,0,OUT
10410,0.85,0.15,0,OUT
10411,0.93,0.07,0,OUT
10412,0.03,0.97,1,OUT
10413,0.9,0.1,0,OUT
10414,1.0,0.0,0,OUT
10415,1.0,0.0,0,OUT
10416,0.19,0.81,1,OUT
10417,0.82,0.18,0,OUT
10418,1.0,0.0,0,OUT
10419,1.0,0.0,0,OUT
10420,0.99,0.01,0,OUT
10421,0.08,0.92,1,OUT
10422,0.48,0.52,1,OUT
10423,0.99,0.01,0,OUT
10424,0.87,0.13,0,OUT
10425,0.51,0.49,0,OUT
10426,0.2,0.8,1,OUT
10427,0.21,0.79,1,OUT
10428,0.61,0.39,0,OUT
10429,0.62,0.38,0,OUT
10430,0.98,0.02,0,OUT
10431,0.98,0.02,0,OUT
10432,0.92,0.08,0,OUT
10433,0.14,0.86,1,OUT
10434,0.98,0.02,0,OUT
10435,0.07,0.93,1,OUT
10436,0.92,0.08,0,OUT
10437,0.92,0.08,0,OUT
10438,0.89,0.11,0,OUT
10439,0.7,0.3,0,OUT
10440,0.76,0.24,0,OUT
10441,0.31,0.69,1,OUT
10442,0.74,0.26,0,OUT
10443,1.0,0.0,0,OUT
10444,0.26,0.74,1,OUT
10445,0.25,0.75,1,OUT
10446,0.94,0.06,0,OUT
10447,0.28,0.72,1,OUT
10448,0.88,0.12,0,OUT
10449,0.72,0.28,0,OUT
10450,0.7,0.3,0,OUT
10451,1.0,0.0,0,OUT
10452,0.98,0.02,0,OUT
10453,0.49,0.51,1,OUT
10454,1.0,0.0,0,OUT
10455,0.98,0.02,0,OUT
10456,0.94,0.06,0,OUT
10457,0.85,0.15,0,OUT
10458,1.0,0.0,0,OUT
10459,0.65,0.35,0,OUT
10460,0.98,0.02,0,OUT
10461,0.91,0.09,0,OUT
10462,0.03,0.97,1,OUT
10463,1.0,0.0,0,OUT
10464,0.75,0.25,0,OUT
10465,0.15,0.85,1,OUT
10466,0.87,0.13,0,OUT
10467,0.95,0.05,0,OUT
10468,1.0,0.0,0,OUT
10469,0.67,0.33,0,OUT
10470,0.88,0.12,0,OUT
10471,0.66,0.34,0,OUT
10472,0.15,0.85,1,OUT
10473,0.99,0.01,0,OUT
10474,1.0,0.0,0,OUT
10475,0.54,0.46,0,OUT
10476,0.02,0.98,1,OUT
10477,0.78,0.22,0,OUT
10478,1.0,0.0,0,OUT
10479,0.28,0.72,1,OUT
10480,0.94,0.06,0,OUT
10481,0.48,0.52,1,OUT
10482,0.93,0.07,0,OUT
10483,0.91,0.09,0,OUT
10484,0.99,0.01,0,OUT
10485,0.03,0.97,1,OUT
10486,0.89,0.11,0,OUT
10487,0.91,0.09,0,OUT
10488,0.97,0.03,0,OUT
10489,0.92,0.08,0,OUT
10490,0.94,0.06,0,OUT
10491,0.95,0.05,0,OUT
10492,1.0,0.0,0,OUT
10493,0.95,0.05,0,OUT
10494,0.63,0.37,0,OUT
10495,1.0,0.0,0,OUT
10496,0.86,0.14,0,OUT
10497,0.85,0.15,0,OUT
10498,1.0,0.0,0,OUT
10499,1.0,0.0,0,OUT
10500,0.35,0.65,1,OUT
10501,0.12,0.88,1,OUT
10502,0.8,0.2,0,OUT
10503,0.99,0.01,0,OUT
10504,0.98,0.02,0,OUT
10505,0.53,0.47,0,OUT
10506,0.92,0.08,0,OUT
10507,0.98,0.02,0,OUT
10508,0.84,0.16,0,OUT
10509,1.0,0.0,0,OUT
10510,1.0,0.0,0,OUT
10511,0.58,0.42,0,OUT
10512,0.98,0.02,0,OUT
10513,1.0,0.0,0,OUT
10514,0.27,0.73,1,OUT
10515,0.98,0.02,0,OUT
10516,0.04,0.96,1,OUT
10517,0.99,0.01,0,OUT
10518,0.98,0.02,0,OUT
10519,0.16,0.84,1,OUT
10520,0.65,0.35,0,OUT
10521,1.0,0.0,0,OUT
10522,0.99,0.01,0,OUT
10523,0.96,0.04,0,OUT
10524,1.0,0.0,0,OUT
10525,0.45,0.55,1,OUT
10526,0.85,0.15,0,OUT
10527,0.87,0.13,0,OUT
10528,1.0,0.0,0,OUT
10529,0.89,0.11,0,OUT
10530,0.96,0.04,0,OUT
10531,0.96,0.04,0,OUT
10532,0.92,0.08,0,OUT
10533,1.0,0.0,0,OUT
10534,1.0,0.0,0,OUT
10535,0.62,0.38,0,OUT
10536,0.94,0.06,0,OUT
10537,0.97,0.03,0,OUT
10538,0.08,0.92,1,OUT
10539,1.0,0.0,0,OUT
10540,0.96,0.04,0,OUT
10541,0.98,0.02,0,OUT
10542,0.95,0.05,0,OUT
10543,1.0,0.0,0,OUT
10544,0.95,0.05,0,OUT
10545,0.99,0.01,0,OUT
10546,0.6,0.4,0,OUT
10547,0.73,0.27,0,OUT
10548,1.0,0.0,0,OUT
10549,1.0,0.0,0,OUT
10550,0.82,0.18,0,OUT
10551,1.0,0.0,0,OUT
10552,0.05,0.95,1,OUT
10553,0.99,0.01,0,OUT
10554,0.48,0.52,1,OUT
10555,0.96,0.04,0,OUT
10556,0.99,0.01,0,OUT
10557,0.05,0.95,1,OUT
10558,0.59,0.41,0,OUT
10559,1.0,0.0,0,OUT
10560,0.88,0.12,0,OUT
10561,0.51,0.49,0,OUT
10562,0.9,0.1,0,OUT
10563,0.96,0.04,0,OUT
10564,0.17,0.83,1,OUT
10565,1.0,0.0,0,OUT
10566,0.86,0.14,0,OUT
10567,1.0,0.0,0,OUT
10568,0.26,0.74,1,OUT
10569,1.0,0.0,0,OUT
10570,1.0,0.0,0,OUT
10571,0.8,0.2,0,OUT
10572,1.0,0.0,0,OUT
10573,0.6,0.4,0,OUT
10574,0.98,0.02,0,OUT
10575,0.98,0.02,0,OUT
10576,0.96,0.04,0,OUT
10577,0.99,0.01,0,OUT
10578,0.72,0.28,0,OUT
10579,0.35,0.65,1,OUT
10580,0.74,0.26,0,OUT
10581,0.99,0.01,0,OUT
10582,0.99,0.01,0,OUT
10583,0.42,0.58,1,OUT
10584,0.36,0.64,1,OUT
10585,0.54,0.46,0,OUT
10586,0.07,0.93,1,OUT
10587,0.98,0.02,0,OUT
10588,0.94,0.06,0,OUT
10589,0.92,0.08,0,OUT
10590,0.98,0.02,0,OUT
10591,0.93,0.07,0,OUT
10592,0.05,0.95,1,OUT
10593,1.0,0.0,0,OUT
10594,0.96,0.04,0,OUT
10595,1.0,0.0,0,OUT
10596,1.0,0.0,0,OUT
10597,0.97,0.03,0,OUT
10598,0.11,0.89,1,OUT
10599,0.99,0.01,0,OUT
10600,0.61,0.39,0,OUT
10601,0.24,0.76,1,OUT
10602,0.92,0.08,0,OUT
10603,0.04,0.96,1,OUT
10604,0.99,0.01,0,OUT
10605,0.97,0.03,0,OUT
10606,0.68,0.32,0,OUT
10607,1.0,0.0,0,OUT
10608,0.51,0.49,0,OUT
10609,0.9,0.1,0,OUT
10610,1.0,0.0,0,OUT
10611,1.0,0.0,0,OUT
10612,0.8,0.2,0,OUT
10613,0.31,0.69,1,OUT
10614,1.0,0.0,0,OUT
10615,0.99,0.01,0,OUT
10616,1.0,0.0,0,OUT
10617,0.27,0.73,1,OUT
10618,0.99,0.01,0,OUT
10619,0.77,0.23,0,OUT
10620,0.76,0.24,0,OUT
10621,0.64,0.36,0,OUT
10622,0.92,0.08,0,OUT
10623,0.99,0.01,0,OUT
10624,0.4,0.6,1,OUT
10625,0.97,0.03,0,OUT
10626,0.82,0.18,0,OUT
10627,0.83,0.17,0,OUT
10628,0.86,0.14,0,OUT
10629,0.67,0.33,0,OUT
10630,1.0,0.0,0,OUT
10631,1.0,0.0,0,OUT
10632,0.99,0.01,0,OUT
10633,0.26,0.74,1,OUT
10634,0.18,0.82,1,OUT
10635,1.0,0.0,0,OUT
10636,0.56,0.44,0,OUT
10637,0.62,0.38,0,OUT
10638,1.0,0.0,0,OUT
10639,1.0,0.0,0,OUT
10640,0.47,0.53,1,OUT
10641,0.95,0.05,0,OUT
10642,0.72,0.28,0,OUT
10643,0.87,0.13,0,OUT
10644,0.96,0.04,0,OUT
10645,0.82,0.18,0,OUT
10646,0.94,0.06,0,OUT
10647,0.06,0.94,1,OUT
10648,0.95,0.05,0,OUT
10649,0.72,0.28,0,OUT
10650,0.97,0.03,0,OUT
10651,0.97,0.03,0,OUT
10652,0.96,0.04,0,OUT
10653,1.0,0.0,0,OUT
10654,0.47,0.53,1,OUT
10655,0.47,0.53,1,OUT
10656,0.96,0.04,0,OUT
10657,0.94,0.06,0,OUT
10658,0.98,0.02,0,OUT
10659,0.99,0.01,0,OUT
10660,0.94,0.06,0,OUT
10661,0.8,0.2,0,OUT
10662,0.97,0.03,0,OUT
10663,0.81,0.19,0,OUT
10664,1.0,0.0,0,OUT
10665,0.75,0.25,0,OUT
10666,0.93,0.07,0,OUT
10667,0.98,0.02,0,OUT
10668,0.31,0.69,1,OUT
10669,0.27,0.73,1,OUT
10670,0.43,0.57,1,OUT
10671,1.0,0.0,0,OUT
10672,0.17,0.83,1,OUT
10673,0.95,0.05,0,OUT
10674,1.0,0.0,0,OUT
10675,0.97,0.03,0,OUT
10676,0.94,0.06,0,OUT
10677,0.95,0.05,0,OUT
10678,0.97,0.03,0,OUT
10679,0.96,0.04,0,OUT
10680,0.61,0.39,0,OUT
10681,0.51,0.49,0,OUT
10682,1.0,0.0,0,OUT
10683,0.71,0.29,0,OUT
10684,1.0,0.0,0,OUT
10685,0.68,0.32,0,OUT
10686,0.91,0.09,0,OUT
10687,0.99,0.01,0,OUT
10688,0.48,0.52,1,OUT
10689,0.2,0.8,1,OUT
10690,0.88,0.12,0,OUT
10691,0.88,0.12,0,OUT
10692,0.56,0.44,0,OUT
10693,0.68,0.32,0,OUT
10694,0.16,0.84,1,OUT
10695,1.0,0.0,0,OUT
10696,0.98,0.02,0,OUT
10697,1.0,0.0,0,OUT
10698,1.0,0.0,0,OUT
10699,0.96,0.04,0,OUT
10700,0.98,0.02,0,OUT
10701,0.98,0.02,0,OUT
10702,0.35,0.65,1,OUT
10703,1.0,0.0,0,OUT
10704,1.0,0.0,0,OUT
10705,0.97,0.03,0,OUT
10706,0.64,0.36,0,OUT
10707,0.99,0.01,0,OUT
10708,0.61,0.39,0,OUT
10709,0.89,0.11,0,OUT
10710,1.0,0.0,0,OUT
10711,1.0,0.0,0,OUT
10712,0.99,0.01,0,OUT
10713,0.36,0.64,1,OUT
10714,0.88,0.12,0,OUT
10715,0.97,0.03,0,OUT
10716,0.99,0.01,0,OUT
10717,1.0,0.0,0,OUT
10718,0.75,0.25,0,OUT
10719,0.05,0.95,1,OUT
10720,0.12,0.88,1,OUT
10721,0.95,0.05,0,OUT
10722,1.0,0.0,0,OUT
10723,0.13,0.87,1,OUT
10724,0.06,0.94,1,OUT
10725,0.96,0.04,0,OUT
10726,0.98,0.02,0,OUT
10727,0.2,0.8,1,OUT
10728,0.66,0.34,0,OUT
10729,1.0,0.0,0,OUT
10730,0.27,0.73,1,OUT
10731,0.7,0.3,0,OUT
10732,0.97,0.03,0,OUT
10733,1.0,0.0,0,OUT
10734,0.91,0.09,0,OUT
10735,0.49,0.51,1,OUT
10736,0.06,0.94,1,OUT
10737,1.0,0.0,0,OUT
10738,0.96,0.04,0,OUT
10739,1.0,0.0,0,OUT
10740,0.51,0.49,0,OUT
10741,0.3,0.7,1,OUT
10742,1.0,0.0,0,OUT
10743,0.95,0.05,0,OUT
10744,0.97,0.03,0,OUT
10745,0.98,0.02,0,OUT
10746,0.87,0.13,0,OUT
10747,0.33,0.67,1,OUT
10748,0.0,1.0,1,OUT
10749,0.96,0.04,0,OUT
10750,0.76,0.24,0,OUT
10751,1.0,0.0,0,OUT
10752,0.47,0.53,1,OUT
10753,0.88,0.12,0,OUT
10754,0.07,0.93,1,OUT
10755,1.0,0.0,0,OUT
10756,0.83,0.17,0,OUT
10757,0.96,0.04,0,OUT
10758,0.47,0.53,1,OUT
10759,0.96,0.04,0,OUT
10760,0.17,0.83,1,OUT
10761,0.19,0.81,1,OUT
10762,0.97,0.03,0,OUT
10763,0.99,0.01,0,OUT
10764,0.95,0.05,0,OUT
10765,0.28,0.72,1,OUT
10766,0.72,0.28,0,OUT
10767,0.25,0.75,1,OUT
10768,1.0,0.0,0,OUT
10769,0.97,0.03,0,OUT
10770,0.97,0.03,0,OUT
10771,1.0,0.0,0,OUT
10772,1.0,0.0,0,OUT
10773,0.48,0.52,1,OUT
10774,0.85,0.15,0,OUT
10775,1.0,0.0,0,OUT
10776,0.76,0.24,0,OUT
10777,0.57,0.43,0,OUT
10778,1.0,0.0,0,OUT
10779,1.0,0.0,0,OUT
10780,1.0,0.0,0,OUT
10781,0.81,0.19,0,OUT
10782,1.0,0.0,0,OUT
10783,0.07,0.93,1,OUT
10784,0.62,0.38,0,OUT
10785,0.99,0.01,0,OUT
10786,0.89,0.11,0,OUT
10787,0.97,0.03,0,OUT
10788,0.68,0.32,0,OUT
10789,0.94,0.06,0,OUT
10790,1.0,0.0,0,OUT
10791,1.0,0.0,0,OUT
10792,0.08,0.92,1,OUT
10793,0.99,0.01,0,OUT
10794,0.98,0.02,0,OUT
10795,1.0,0.0,0,OUT
10796,0.98,0.02,0,OUT
10797,0.91,0.09,0,OUT
10798,0.18,0.82,1,OUT
10799,0.99,0.01,0,OUT
10800,0.99,0.01,0,OUT
10801,1.0,0.0,0,OUT
10802,0.99,0.01,0,OUT
10803,1.0,0.0,0,OUT
10804,0.98,0.02,0,OUT
10805,0.36,0.64,1,OUT
10806,0.97,0.03,0,OUT
10807,0.99,0.01,0,OUT
10808,0.56,0.44,0,OUT
10809,0.87,0.13,0,OUT
10810,0.21,0.79,1,OUT
10811,0.97,0.03,0,OUT
10812,0.99,0.01,0,OUT
10813,0.51,0.49,0,OUT
10814,0.84,0.16,0,OUT
10815,0.99,0.01,0,OUT
10816,0.99,0.01,0,OUT
10817,0.5,0.5,0,OUT
10818,0.81,0.19,0,OUT
10819,0.93,0.07,0,OUT
10820,0.88,0.12,0,OUT
10821,0.99,0.01,0,OUT
10822,0.37,0.63,1,OUT
10823,0.98,0.02,0,OUT
10824,0.96,0.04,0,OUT
10825,0.35,0.65,1,OUT
10826,0.7,0.3,0,OUT
10827,0.97,0.03,0,OUT
10828,0.4,0.6,1,OUT
10829,0.03,0.97,1,OUT
10830,1.0,0.0,0,OUT
10831,0.89,0.11,0,OUT
10832,0.58,0.42,0,OUT
10833,1.0,0.0,0,OUT
10834,0.79,0.21,0,OUT
10835,0.02,0.98,1,OUT
10836,0.65,0.35,0,OUT
10837,1.0,0.0,0,OUT
10838,0.99,0.01,0,OUT
10839,0.6,0.4,0,OUT
10840,1.0,0.0,0,OUT
10841,0.91,0.09,0,OUT
10842,0.93,0.07,0,OUT
10843,0.97,0.03,0,OUT
10844,0.83,0.17,0,OUT
10845,0.96,0.04,0,OUT
10846,0.97,0.03,0,OUT
10847,0.52,0.48,0,OUT
10848,0.96,0.04,0,OUT
10849,1.0,0.0,0,OUT
10850,0.76,0.24,0,OUT
10851,0.98,0.02,0,OUT
10852,0.62,0.38,0,OUT
10853,0.02,0.98,1,OUT
10854,1.0,0.0,0,OUT
10855,0.88,0.12,0,OUT
10856,1.0,0.0,0,OUT
10857,0.6,0.4,0,OUT
10858,0.99,0.01,0,OUT
10859,0.97,0.03,0,OUT
10860,0.55,0.45,0,OUT
10861,0.95,0.05,0,OUT
10862,0.51,0.49,0,OUT
